drug_a,drug_b,cell_line,synergy
Taselisib,Olaparib,C2BBe1,0
Luminespib,Alpelisib,BT-483,0
SB505124,MK-1775,NCI-H716,0
BMS-754807,Vinorelbine,SNU-1040,0
Linsitinib,SB216763,SW837,0
Navitoclax,NU7441,DU-4475,0
Oxaliplatin,Lapatinib,SW1990,0
SB216763,Navitoclax,LS-180,0
Cisplatin,Vorinostat,MDA-MB-330,0
Linsitinib,Lapatinib,CAL-85-1,1
MK-2206,Bortezomib,CAMA-1,0
Crizotinib,Tozasertib,JIMT-1,0
MK-1775,Palbociclib,MDA-MB-157,0
Temozolomide,NU7441,BT-20,0
Lapatinib,Cisplatin,DU-4475,1
Taselisib,BI-2536,MCF7,0
Cisplatin,5-Fluorouracil,KP-2,0
Cisplatin,Palbociclib,MCF7,0
AZD7762,MK-1775,CAL-148,0
Vorinostat,Bortezomib,BT-20,0
MK-2206,Temozolomide,MFM-223,0
5-Fluorouracil,MK-2206,RCM-1,0
MK-1775,AZD7762,HT55,1
Vorinostat,MK-2206,MDA-MB-175-VII,0
MK-2206,Nilotinib,CAMA-1,0
Navitoclax,BI-2536,OCUB-M,0
Linsitinib,AZD4547,HT-29,0
Docetaxel,Entinostat,HCC1954,0
Lapatinib,SCH772984,HCC38,0
Olaparib,OSI-027,MDA-MB-361,0
Docetaxel,Gemcitabine,JIMT-1,0
Taselisib,Crizotinib,SU8686,0
5-Fluorouracil,SCH772984,GP5d,0
Cisplatin,OSI-027,CAL-120,0
Palbociclib,SB216763,HCC2157,0
Palbociclib,OSI-027,HCC1428,0
MK-2206,Tozasertib,MDA-MB-468,0
MK-1775,Lapatinib,MDA-MB-453,0
BMS-754807,SCH772984,LoVo,0
Oxaliplatin,Palbociclib,LS-123,0
Sorafenib,Cisplatin,HuP-T3,0
Temozolomide,Crizotinib,BT-20,0
Paclitaxel,SCH772984,CAPAN-1,0
MK-1775,5-Fluorouracil,CAL-85-1,0
Vinorelbine,Oxaliplatin,COLO-320-HSR,0
Olaparib,SB216763,HDQ-P1,0
Cisplatin,Doramapimod,MDA-MB-436,0
MK-1775,SCH772984,HCC1143,0
Docetaxel,Axitinib,MDA-MB-231,0
Lapatinib,Paclitaxel,CFPAC-1,0
Olaparib,KU-55933,CAL-120,0
5-Fluorouracil,MK-2206,MDA-MB-157,0
Navitoclax,AZD8055,MRK-nu-1,0
AZD7762,Axitinib,HCC2157,0
Dasatinib,Paclitaxel,KP-1N,0
Oxaliplatin,Gemcitabine,PSN1,0
Vorinostat,Cisplatin,BT-474,0
Olaparib,Dasatinib,MIA-PaCa-2,0
Axitinib,Wee1 Inhibitor,MFM-223,0
Taselisib,Docetaxel,BT-474,0
Navitoclax,Wee1 Inhibitor,HCC1569,0
Crizotinib,Bortezomib,MDA-MB-436,0
Navitoclax,Lapatinib,Hs-766T,0
MK-2206,Vinorelbine,NCI-H508,0
Dabrafenib,Linsitinib,C2BBe1,0
Dasatinib,Navitoclax,PANC-03-27,0
Taselisib,BI-2536,CAL-85-1,0
Taselisib,OSI-027,PANC-08-13,0
Crizotinib,Taselisib,LS-180,0
Vorinostat,Cisplatin,EVSA-T,0
Olaparib,Alpelisib,BT-474,0
AZD7762,SCH772984,KP-3,0
Taselisib,SB505124,HT-29,0
AZD4547,Oxaliplatin,HCT-116,0
Palbociclib,SB216763,SW1463,0
SCH772984,Sorafenib,KP-4,0
Gemcitabine,Sorafenib,PANC-04-03,0
Linsitinib,SCH772984,HCC1599,0
AZD7762,Nilotinib,JIMT-1,0
Crizotinib,Camptothecin,CCK-81,0
Luminespib,KU-55933,MDA-MB-330,0
Vinorelbine,AZD4547,SW620,0
Olaparib,Doramapimod,T47D,0
Dasatinib,Gemcitabine,PL4,0
Vorinostat,Palbociclib,BT-474,0
Paclitaxel,5-Fluorouracil,DAN-G,0
Sorafenib,Gemcitabine,PSN1,0
Temozolomide,Palbociclib,MDA-MB-231,0
Navitoclax,AZD8055,Hs-578-T,0
Bortezomib,5-Fluorouracil,HCC1428,0
AZD7762,Navitoclax,MDA-MB-436,0
Olaparib,AZD7762,JIMT-1,0
MK-2206,Cisplatin,JIMT-1,0
SCH772984,5-Fluorouracil,CAPAN-2,0
Irinotecan,MK-1775,KP-3,0
Palbociclib,Olaparib,MDA-MB-436,0
5-Fluorouracil,Docetaxel,HCC1187,0
Dabrafenib,BMS-754807,KM12,0
Navitoclax,Taselisib,BxPC-3,0
SCH772984,Lapatinib,KP-1N,0
MK-1775,Dabrafenib,MDST8,0
5-Fluorouracil,Navitoclax,SW1417,0
AZD7762,Camptothecin,KM12,0
Luminespib,OSI-027,MCF7,0
Camptothecin,BMS-754807,CW-2,0
MK-2206,Doramapimod,EFM-19,0
BMS-754807,SB505124,SNU-407,0
BMS-754807,5-Fluorouracil,HCT-15,0
Luminespib,PF-4708671,MFM-223,0
5-Fluorouracil,SCH772984,HT-29,0
Crizotinib,RO-3306,HCC1419,0
Bortezomib,Crizotinib,MDA-MB-157,1
Temozolomide,Dabrafenib,MDA-MB-231,0
5-Fluorouracil,Palbociclib,HT-115,0
BMS-754807,Dabrafenib,DiFi,0
Linsitinib,AZD8055,HCC1419,0
Oxaliplatin,Dactolisib,CAPAN-2,0
Bortezomib,Gemcitabine,HCC2157,0
Taselisib,5-Fluorouracil,HCC1428,0
Crizotinib,Luminespib,MDA-MB-330,0
Oxaliplatin,Cisplatin,CFPAC-1,1
Lapatinib,OSI-027,SW1990,0
OSI-027,Dabrafenib,HCC1187,0
Dactolisib,Galunisertib,PANC-03-27,0
Bortezomib,Gemcitabine,HCC1395,0
MK-1775,Alpelisib,MDA-MB-415,0
AZD8055,Crizotinib,C2BBe1,0
Temozolomide,Dabrafenib,UACC-893,0
SB505124,Taselisib,SNU-1040,0
OSI-027,Sorafenib,PA-TU-8902,0
Navitoclax,Entinostat,MRK-nu-1,1
Dabrafenib,5-Fluorouracil,SNU-1040,0
5-Fluorouracil,MK-1775,MDA-MB-157,0
Olaparib,PF-4708671,MFM-223,0
SCH772984,Olaparib,CaR-1,0
Taselisib,Linsitinib,Hs-766T,0
Lapatinib,Navitoclax,MRK-nu-1,0
Cisplatin,5-Fluorouracil,MDA-MB-415,0
Taselisib,Paclitaxel,CAPAN-1,0
Temozolomide,BI-2536,HCC1806,0
Dactolisib,Ruxolitinib,PANC-02-03,0
AZD7762,AZD8055,HCC1428,0
Docetaxel,ZM447439,HCC2218,0
SCH772984,Olaparib,PA-TU-8988T,0
Ruxolitinib,Lapatinib,PL4,0
Dactolisib,SCH772984,PA-TU-8902,0
Navitoclax,Olaparib,EVSA-T,0
Linsitinib,KU-55933,HCC70,0
SCH772984,Vinorelbine,SNU-175,0
Crizotinib,Linsitinib,SW1417,0
Dactolisib,Gemcitabine,CFPAC-1,0
Irinotecan,Cisplatin,KP-4,0
Palbociclib,AZD8055,AU565,0
MK-1775,ZM447439,BT-474,0
AZD8055,Olaparib,SW48,0
AZD7762,Linsitinib,KP-1N,0
Taselisib,Navitoclax,MDST8,0
Axitinib,Alpelisib,T47D,0
Docetaxel,Camptothecin,ZR-75-30,0
Axitinib,OSI-027,Hs-578-T,0
Taselisib,SB505124,NCI-H747,0
Olaparib,OSI-027,CAL-120,0
AZD7762,NU7441,HCC1395,0
Gemcitabine,Paclitaxel,KP-1N,0
Irinotecan,Gemcitabine,SW1990,0
Camptothecin,Navitoclax,HT55,0
Lapatinib,RO-3306,ZR-75-30,0
Crizotinib,Oxaliplatin,SW948,0
SB216763,Vinorelbine,NCI-H747,0
Cisplatin,Oxaliplatin,CFPAC-1,0
Olaparib,Lapatinib,MRK-nu-1,0
Luminespib,KU-55933,HCC2218,0
Gemcitabine,Alpelisib,HCC1937,0
Luminespib,Olaparib,HCC1937,0
Crizotinib,Dasatinib,PANC-04-03,0
Crizotinib,Sorafenib,PA-TU-8988T,0
Crizotinib,AZD7762,CCK-81,0
AZD7762,Alpelisib,HCC1937,1
Oxaliplatin,SB505124,HT55,0
5-Fluorouracil,SCH772984,SNU-175,0
Lapatinib,Oxaliplatin,KP-3,0
AZD7762,MK-1775,HCC1599,0
OSI-027,Tozasertib,MFM-223,0
MK-1775,Vorinostat,MDA-MB-157,0
Camptothecin,SB505124,CCK-81,0
Palbociclib,AZD8055,NCI-H508,0
Bortezomib,GSK269962A,HCC70,0
5-Fluorouracil,MK-1775,MDA-MB-175-VII,0
5-Fluorouracil,Irinotecan,HuP-T3,0
BMS-754807,Taselisib,SNU-407,0
MK-2206,SB216763,SW948,0
Cisplatin,Olaparib,CAL-51,0
Olaparib,MK-2206,ZR-75-1,0
MK-1775,Tozasertib,CAL-85-1,0
Luminespib,Bortezomib,DU-4475,0
Linsitinib,Navitoclax,HCC1599,1
Taselisib,Bortezomib,HCC2218,0
AZD7762,Taselisib,SK-CO-1,0
Olaparib,SCH772984,CCK-81,0
AZD7762,Galunisertib,CAPAN-1,0
OSI-027,Taselisib,CAL-51,0
Olaparib,Wee1 Inhibitor,ZR-75-30,0
Navitoclax,Alpelisib,MRK-nu-1,0
MK-2206,Navitoclax,T84,0
Cisplatin,MK-2206,PANC-02-03,0
Navitoclax,AZD7762,HCC1569,0
OSI-027,Olaparib,BT-549,0
MK-2206,AZD7762,MDA-MB-453,0
Taselisib,Nilotinib,HCC1569,0
SCH772984,Taselisib,KM12,0
Navitoclax,Dabrafenib,SW1116,0
Dactolisib,Crizotinib,KP-2,0
Ruxolitinib,Taselisib,DAN-G,0
Palbociclib,AZD7762,CaR-1,0
Luminespib,Nilotinib,HCC1187,0
5-Fluorouracil,MK-1775,SNU-C5,0
Luminespib,Vorinostat,MFM-223,0
Luminespib,Paclitaxel,BT-549,0
Camptothecin,Dabrafenib,SNU-175,0
Palbociclib,Dasatinib,KP-4,0
Luminespib,Docetaxel,BT-483,0
Vorinostat,Doramapimod,HDQ-P1,0
Oxaliplatin,Vinorelbine,SW1417,0
Lapatinib,SCH772984,SU8686,0
Navitoclax,Crizotinib,SU8686,0
Olaparib,5-Fluorouracil,BT-474,0
Taselisib,Entinostat,CAL-85-1,0
Navitoclax,Lapatinib,EFM-19,1
Axitinib,Sorafenib,EFM-19,0
Palbociclib,SCH772984,PANC-02-03,0
Palbociclib,Dactolisib,PANC-10-05,0
Vinorelbine,Palbociclib,SNU-407,0
MK-2206,Linsitinib,MDST8,0
AZD4547,Camptothecin,HT-29,0
Galunisertib,Lapatinib,DAN-G,0
Navitoclax,Olaparib,MIA-PaCa-2,0
Olaparib,Taselisib,COLO-678,0
Cisplatin,Bortezomib,ZR-75-30,0
Palbociclib,Taselisib,EFM-192A,0
Lapatinib,RO-3306,DU-4475,0
SCH772984,Crizotinib,CaR-1,0
MK-1775,Navitoclax,HPAC,0
Vinorelbine,AZD4547,SW48,0
MK-2206,OSI-027,PSN1,0
Temozolomide,Doramapimod,CAMA-1,0
Crizotinib,Bortezomib,ZR-75-30,0
Luminespib,NU7441,CAL-51,0
SCH772984,Vinorelbine,KM12,0
Crizotinib,SCH772984,CAPAN-1,0
Taselisib,Oxaliplatin,HCT-116,0
MK-2206,Dasatinib,PANC-02-03,0
Navitoclax,Lapatinib,PL4,0
Crizotinib,AZD7762,T47D,0
Lapatinib,Cisplatin,HCC38,0
AZD7762,MK-1775,PSN1,0
OSI-027,Lapatinib,CAPAN-2,0
Temozolomide,Camptothecin,AU565,0
Bortezomib,OSI-027,OCUB-M,0
Bortezomib,PF-4708671,MDA-MB-157,0
Bortezomib,Tozasertib,CAMA-1,0
Luminespib,Bortezomib,HCC70,0
Vinorelbine,Oxaliplatin,CL-11,0
Vinorelbine,Taselisib,CW-2,0
Temozolomide,5-Fluorouracil,HCC1599,0
Taselisib,Lapatinib,HPAC,0
AZD7762,Crizotinib,KP-3,0
Paclitaxel,Galunisertib,MIA-PaCa-2,0
5-Fluorouracil,AZD7762,COLO-320-HSR,0
MK-2206,Luminespib,HCC1395,0
Linsitinib,Wee1 Inhibitor,HCC1954,0
Gemcitabine,Camptothecin,CAL-51,0
Paclitaxel,SCH772984,AsPC-1,0
MK-1775,Palbociclib,PSN1,0
SCH772984,Palbociclib,SNU-175,0
Taselisib,Nilotinib,HCC1599,0
Olaparib,GSK269962A,BT-474,0
Dactolisib,Taselisib,SU8686,0
Crizotinib,Navitoclax,SW837,1
Dabrafenib,BMS-754807,HCC2998,0
Taselisib,Palbociclib,CAL-85-1,0
Vinorelbine,Taselisib,SNU-1040,0
Temozolomide,Tozasertib,ZR-75-1,0
Ruxolitinib,OSI-027,PSN1,0
Galunisertib,Oxaliplatin,HuP-T4,0
5-Fluorouracil,AZD8055,EFM-19,0
Axitinib,NU7441,HCC38,0
5-Fluorouracil,Axitinib,MDA-MB-436,0
Crizotinib,AZD8055,OCUB-M,0
AZD8055,Linsitinib,NCI-H508,0
AZD7762,SB505124,SK-CO-1,0
AZD7762,Oxaliplatin,C2BBe1,0
Gemcitabine,KU-55933,DU-4475,0
Oxaliplatin,Ruxolitinib,KP-3,0
Navitoclax,ZM447439,BT-483,1
Lapatinib,MK-2206,HCC2218,0
Dabrafenib,Camptothecin,COLO-205,0
Taselisib,BI-2536,EFM-19,0
OSI-027,MK-2206,MDA-MB-415,0
Lapatinib,SCH772984,HCC1187,0
Galunisertib,Dactolisib,PANC-08-13,0
AZD7762,Lapatinib,SU8686,0
Crizotinib,Dabrafenib,HCC1419,0
Luminespib,Gemcitabine,HCC1395,0
Docetaxel,Vorinostat,CAMA-1,0
Docetaxel,Wee1 Inhibitor,T47D,0
Luminespib,Cisplatin,HCC1187,0
Bortezomib,SB216763,COLO-824,0
Sorafenib,OSI-027,PANC-02-03,0
Bortezomib,BI-2536,BT-474,0
Sorafenib,Lapatinib,CAPAN-2,0
MK-2206,Lapatinib,KP-1N,0
Navitoclax,Doramapimod,MCF7,0
Navitoclax,Entinostat,MDA-MB-453,0
Luminespib,5-Fluorouracil,CAL-120,0
Gemcitabine,Vorinostat,MFM-223,0
Navitoclax,MK-1775,NCI-H716,0
Taselisib,Bortezomib,MDA-MB-175-VII,0
AZD7762,BMS-754807,LS-513,0
MK-2206,Olaparib,HCC2998,0
AZD7762,Dabrafenib,MDA-MB-468,0
Navitoclax,ZM447439,HCC1395,1
Palbociclib,Entinostat,BT-483,0
Temozolomide,Linsitinib,CAL-85-1,0
Navitoclax,PF-4708671,HCC1806,0
Gemcitabine,SCH772984,BxPC-3,0
Dabrafenib,AZD8055,LS-513,0
SB505124,Taselisib,SNU-C2B,0
Temozolomide,RO-3306,UACC-893,0
Luminespib,Docetaxel,MFM-223,0
Luminespib,AZD8055,HCC1143,0
MK-1775,Doramapimod,ZR-75-1,0
Cisplatin,Lapatinib,CAPAN-2,0
MK-1775,MK-2206,MDA-MB-157,0
Navitoclax,Linsitinib,AU565,1
Bortezomib,AZD7762,MDA-MB-231,0
Navitoclax,Taselisib,SNU-81,0
AZD4547,BMS-754807,SNU-C2B,0
Cisplatin,Nilotinib,HCC1187,0
Temozolomide,PF-4708671,EFM-192A,0
Olaparib,Linsitinib,ZR-75-30,0
OSI-027,SB216763,T47D,0
Crizotinib,NU7441,HCC70,0
SCH772984,MK-2206,SW620,0
Crizotinib,Dasatinib,MIA-PaCa-2,0
Sorafenib,Dasatinib,CFPAC-1,0
Lapatinib,Dabrafenib,HCC1599,0
Vorinostat,Taselisib,UACC-812,0
SB505124,Navitoclax,HT55,1
Navitoclax,Crizotinib,HCC2998,0
Linsitinib,SCH772984,MDA-MB-361,1
5-Fluorouracil,Entinostat,HCC70,0
5-Fluorouracil,AZD8055,SNU-81,0
SB216763,BMS-754807,HCT-15,0
5-Fluorouracil,Crizotinib,Hs-766T,0
OSI-027,Axitinib,HCC1806,0
MK-2206,Camptothecin,COLO-678,0
Axitinib,AZD8055,BT-474,0
Cisplatin,Temozolomide,COLO-824,0
MK-1775,Paclitaxel,CAL-120,0
SB505124,5-Fluorouracil,SK-CO-1,0
Taselisib,Vinorelbine,CL-11,0
Taselisib,Linsitinib,BxPC-3,0
Olaparib,Taselisib,COLO-320-HSR,0
AZD7762,Lapatinib,MDA-MB-175-VII,0
Dasatinib,Oxaliplatin,PA-TU-8902,0
5-Fluorouracil,Linsitinib,UACC-893,0
Navitoclax,MK-2206,SNU-81,0
Lapatinib,NU7441,EVSA-T,0
Vorinostat,Tozasertib,HCC1143,0
OSI-027,Lapatinib,HCC1428,0
Crizotinib,KU-55933,HDQ-P1,0
MK-1775,AZD7762,PANC-03-27,0
AZD4547,Camptothecin,COLO-205,0
AZD7762,Navitoclax,DiFi,0
Temozolomide,NU7441,EVSA-T,0
5-Fluorouracil,AZD8055,HT-115,0
Olaparib,SB505124,SK-CO-1,0
5-Fluorouracil,Cisplatin,HCC2157,0
AZD7762,Entinostat,MCF7,0
Axitinib,NU7441,JIMT-1,0
Docetaxel,NU7441,HCC1395,0
AZD8055,Oxaliplatin,COLO-678,0
Navitoclax,Temozolomide,HCC1143,0
Ruxolitinib,Navitoclax,PANC-10-05,0
Taselisib,Olaparib,SNU-1040,0
Linsitinib,SB216763,BT-549,0
MK-1775,MK-2206,SW1116,0
Taselisib,Linsitinib,HCC1806,1
MK-1775,Navitoclax,PANC-03-27,0
AZD7762,Sorafenib,HCC2157,0
Navitoclax,Vorinostat,BT-483,0
Docetaxel,Bortezomib,DU-4475,0
Taselisib,Gemcitabine,PANC-02-03,0
Lapatinib,SB216763,HCC1500,0
Crizotinib,Dabrafenib,CL-11,0
AZD8055,AZD4547,CW-2,0
Paclitaxel,Gemcitabine,PSN1,0
Lapatinib,MK-1775,HCC2218,0
Bortezomib,Paclitaxel,CAL-85-1,0
Axitinib,Paclitaxel,CAMA-1,0
Bortezomib,MK-2206,EFM-192A,0
Temozolomide,Tozasertib,AU565,0
Cisplatin,Tozasertib,CAL-148,0
Lapatinib,Crizotinib,PA-TU-8988T,1
Crizotinib,5-Fluorouracil,ZR-75-1,0
Taselisib,SB505124,SW620,0
Galunisertib,Ruxolitinib,MZ1-PC,0
Bortezomib,MK-1775,MDA-MB-157,0
Taselisib,Temozolomide,HCC38,0
Navitoclax,Olaparib,RCM-1,0
Palbociclib,Ruxolitinib,PANC-03-27,0
Taselisib,Lapatinib,MRK-nu-1,0
Taselisib,5-Fluorouracil,COLO-320-HSR,0
SCH772984,AZD4547,LS-411N,0
AZD7762,Lapatinib,HCC1954,0
Palbociclib,SB505124,SNU-C1,0
Olaparib,Tozasertib,BT-474,0
Lapatinib,Bortezomib,HCC1806,0
Dactolisib,Olaparib,KP-4,0
SB505124,Linsitinib,HCT-15,0
Dactolisib,Paclitaxel,CAPAN-1,0
Galunisertib,MK-2206,HuP-T4,0
Gemcitabine,Navitoclax,HCC1569,0
Crizotinib,SCH772984,SNU-81,0
Oxaliplatin,Olaparib,LS-411N,0
Navitoclax,OSI-027,MDA-MB-330,0
Olaparib,NU7441,HCC1806,0
Axitinib,Bortezomib,BT-483,0
Palbociclib,Linsitinib,PSN1,0
Crizotinib,Bortezomib,MDA-MB-231,0
Crizotinib,Paclitaxel,BT-549,0
Crizotinib,Oxaliplatin,AsPC-1,0
Palbociclib,Olaparib,HCT-15,0
Linsitinib,Gemcitabine,KP-4,0
SB505124,Navitoclax,SW837,0
SB216763,Olaparib,SNU-C2B,0
Palbociclib,AZD7762,HCC1806,0
Palbociclib,Sorafenib,BT-474,0
Olaparib,BI-2536,BT-549,0
MK-2206,Cisplatin,PL4,1
Axitinib,Temozolomide,HCC1500,0
Cisplatin,Olaparib,OCUB-M,0
AZD8055,Vinorelbine,RKO,0
Gemcitabine,Lapatinib,CAPAN-1,0
Olaparib,5-Fluorouracil,OCUB-M,0
MK-1775,AZD8055,HCC1428,1
AZD4547,Camptothecin,NCI-H716,0
Temozolomide,5-Fluorouracil,HCC1937,0
Olaparib,Crizotinib,MDA-MB-157,0
AZD7762,Oxaliplatin,NCI-H747,0
AZD7762,Crizotinib,SK-CO-1,0
AZD4547,Dabrafenib,NCI-H508,0
5-Fluorouracil,Oxaliplatin,HPAC,0
AZD7762,Olaparib,MDA-MB-468,0
OSI-027,Dasatinib,SW1990,0
Olaparib,GSK269962A,HCC1599,0
AZD7762,OSI-027,CAL-148,0
Olaparib,Taselisib,SK-CO-1,0
MK-1775,Navitoclax,LS-513,1
Dabrafenib,Vinorelbine,SNU-175,0
Sorafenib,Linsitinib,PSN1,1
Palbociclib,Paclitaxel,PANC-02-03,0
Lapatinib,Olaparib,MDA-MB-175-VII,0
Taselisib,PF-4708671,MCF7,0
SCH772984,Camptothecin,HCC2998,0
Olaparib,GSK269962A,ZR-75-1,0
Dabrafenib,Oxaliplatin,LS-123,0
AZD4547,Vinorelbine,SNU-175,0
Gemcitabine,Doramapimod,BT-474,0
Palbociclib,Camptothecin,HCC1187,0
MK-1775,Axitinib,HCC2218,0
5-Fluorouracil,Axitinib,MCF7,0
Taselisib,Oxaliplatin,GP5d,0
Oxaliplatin,BMS-754807,NCI-H716,0
Taselisib,OSI-027,UACC-812,0
Linsitinib,MK-1775,AsPC-1,0
Cisplatin,Luminespib,HCC1428,0
MK-1775,Lapatinib,MFM-223,0
Dabrafenib,SB216763,LoVo,0
Vorinostat,BI-2536,MFM-223,0
Crizotinib,Entinostat,BT-474,0
Galunisertib,Dasatinib,KP-3,0
MK-2206,Palbociclib,HuP-T4,0
Navitoclax,PF-4708671,MDA-MB-175-VII,1
MK-1775,Dactolisib,Hs-766T,0
AZD7762,OSI-027,HCC1395,0
Axitinib,Wee1 Inhibitor,OCUB-M,0
Palbociclib,AZD4547,SNU-81,0
5-Fluorouracil,Dabrafenib,HCC70,0
Palbociclib,Linsitinib,PA-TU-8988T,0
Cisplatin,ZM447439,HCC1937,0
Sorafenib,Dasatinib,SU8686,0
MK-1775,5-Fluorouracil,ZR-75-30,0
Gemcitabine,Camptothecin,MDA-MB-415,0
Temozolomide,ZM447439,BT-549,0
Crizotinib,Gemcitabine,EFM-192A,0
BMS-754807,AZD8055,CL-11,0
MK-1775,Oxaliplatin,SW1463,0
Irinotecan,Crizotinib,PA-TU-8902,0
OSI-027,Galunisertib,AsPC-1,0
Dasatinib,Galunisertib,PL4,0
Gemcitabine,5-Fluorouracil,CAL-85-1,0
MK-1775,SCH772984,SNU-175,0
OSI-027,Docetaxel,HCC1954,0
Olaparib,AZD7762,RKO,0
Luminespib,Bortezomib,MDA-MB-436,0
AZD7762,Irinotecan,MIA-PaCa-2,1
Lapatinib,Nilotinib,EVSA-T,0
Vorinostat,Linsitinib,JIMT-1,0
OSI-027,Entinostat,MDA-MB-453,0
Linsitinib,Oxaliplatin,SW1417,0
Crizotinib,AZD8055,HCC1187,0
Olaparib,Cisplatin,KP-4,0
5-Fluorouracil,MK-1775,SNU-1040,0
AZD7762,OSI-027,HCC1599,0
Lapatinib,Bortezomib,UACC-893,0
Gemcitabine,RO-3306,HCC38,0
5-Fluorouracil,MK-2206,CAPAN-2,0
Gemcitabine,Camptothecin,BT-20,0
Dasatinib,SCH772984,SUIT-2,0
Navitoclax,5-Fluorouracil,PA-TU-8988T,0
Cisplatin,Nilotinib,CAMA-1,0
Axitinib,Vorinostat,HCC1428,0
Camptothecin,Linsitinib,SW1463,0
Irinotecan,Olaparib,PANC-04-03,0
MK-2206,Gemcitabine,EFM-19,0
Docetaxel,NU7441,HCC2157,0
Cisplatin,Linsitinib,KP-4,0
Palbociclib,Dasatinib,MZ1-PC,0
Linsitinib,MK-1775,HCC2157,0
Lapatinib,Luminespib,MCF7,0
MK-1775,Gemcitabine,KP-4,0
AZD7762,Doramapimod,HCC1937,0
SB505124,SCH772984,CW-2,0
5-Fluorouracil,GSK269962A,UACC-893,0
Docetaxel,SCH772984,CAL-120,0
Bortezomib,OSI-027,MRK-nu-1,0
Cisplatin,NU7441,HCC1187,0
MK-1775,AZD4547,COLO-320-HSR,0
Palbociclib,Bortezomib,HCC1569,0
Vorinostat,Axitinib,MDA-MB-157,0
SCH772984,Irinotecan,Hs-766T,0
Sorafenib,Dasatinib,PA-TU-8988T,0
Camptothecin,Navitoclax,SW620,0
MK-1775,Alpelisib,CAL-85-1,0
MK-1775,Camptothecin,NCI-H747,0
Cisplatin,Linsitinib,T47D,0
Luminespib,RO-3306,MDA-MB-453,0
Ruxolitinib,Cisplatin,YAPC,0
BMS-754807,AZD7762,SNU-C5,0
Sorafenib,Lapatinib,MIA-PaCa-2,1
Taselisib,NU7441,HCC1806,1
SCH772984,Crizotinib,CAPAN-2,0
AZD4547,Camptothecin,CCK-81,0
Taselisib,Sorafenib,PANC-04-03,0
Palbociclib,Vinorelbine,DiFi,0
Bortezomib,Temozolomide,MDA-MB-415,0
5-Fluorouracil,Ruxolitinib,KP-4,0
Linsitinib,Navitoclax,T84,0
MK-1775,SB216763,HCC2998,0
Dactolisib,Galunisertib,CFPAC-1,0
Palbociclib,Gemcitabine,PA-TU-8988T,0
MK-1775,AZD7762,MRK-nu-1,1
Dasatinib,SCH772984,YAPC,1
Cisplatin,Olaparib,HuP-T4,0
Gemcitabine,Oxaliplatin,CAPAN-1,0
5-Fluorouracil,Sorafenib,MDA-MB-175-VII,0
MK-2206,Bortezomib,CAL-51,0
Sorafenib,SCH772984,MIA-PaCa-2,0
Navitoclax,Olaparib,MDA-MB-453,0
SCH772984,Crizotinib,CW-2,0
Palbociclib,MK-1775,CW-2,0
Bortezomib,Axitinib,HCC1428,0
AZD7762,Linsitinib,Hs-766T,0
Ruxolitinib,Galunisertib,SW1990,0
AZD7762,MK-2206,T84,1
Taselisib,Wee1 Inhibitor,BT-483,0
Navitoclax,MK-1775,DU-4475,0
Taselisib,Palbociclib,SNU-175,0
BMS-754807,Oxaliplatin,SW1417,0
AZD8055,Olaparib,C2BBe1,0
Dactolisib,Dasatinib,PA-TU-8988T,0
AZD7762,OSI-027,HCC38,0
AZD7762,SCH772984,MRK-nu-1,0
Oxaliplatin,AZD4547,SW837,0
Gemcitabine,GSK269962A,CAMA-1,1
OSI-027,Crizotinib,PANC-03-27,0
Navitoclax,SB505124,MDST8,0
AZD7762,Crizotinib,MDST8,0
MK-1775,Crizotinib,SW1116,0
5-Fluorouracil,Linsitinib,DAN-G,0
Bortezomib,NU7441,MDA-MB-231,0
Lapatinib,GSK269962A,HDQ-P1,0
OSI-027,PF-4708671,HCC1187,0
SB505124,MK-1775,T84,0
Lapatinib,AZD7762,KP-4,0
Cisplatin,AZD7762,MDA-MB-436,0
SB505124,MK-2206,SNU-175,0
Crizotinib,Doramapimod,HDQ-P1,0
Lapatinib,Bortezomib,HCC1500,0
Bortezomib,Paclitaxel,BT-20,0
5-Fluorouracil,Navitoclax,DAN-G,0
Oxaliplatin,Linsitinib,HCT-15,0
Olaparib,Sorafenib,SW1990,0
Dasatinib,Olaparib,PANC-02-03,0
Gemcitabine,Crizotinib,HCC1937,0
MK-1775,Crizotinib,EVSA-T,0
MK-2206,Wee1 Inhibitor,AU565,0
Palbociclib,5-Fluorouracil,SNU-C1,0
SB216763,AZD4547,SW1116,0
Dactolisib,Oxaliplatin,PANC-02-03,0
Gemcitabine,Dactolisib,CFPAC-1,0
Taselisib,AZD8055,BT-483,0
Olaparib,Lapatinib,CAMA-1,0
AZD8055,SB505124,SW948,0
Cisplatin,5-Fluorouracil,HCC1569,0
SCH772984,Linsitinib,CFPAC-1,1
Cisplatin,Camptothecin,HCC2218,0
Navitoclax,BI-2536,JIMT-1,1
Palbociclib,Sorafenib,HuP-T4,0
AZD7762,Temozolomide,MFM-223,0
Taselisib,Dasatinib,KP-1N,0
Navitoclax,Linsitinib,PANC-04-03,0
Crizotinib,Bortezomib,UACC-893,0
Linsitinib,AZD7762,MDA-MB-330,0
5-Fluorouracil,Nilotinib,HCC1143,0
Taselisib,SCH772984,KP-3,0
SB216763,AZD4547,RKO,0
Crizotinib,Olaparib,DAN-G,0
