drug_a,drug_b,cell_line,synergy
Docetaxel,Entinostat,HCC1187,0
Axitinib,Alisertib,MDA-MB-453,0
Cisplatin,Tozasertib,T47D,0
Bortezomib,Vorinostat,JIMT-1,0
Sapitinib,SB216763,KM12,0
Lapatinib,MK-2206,HuP-T3,1
Lapatinib,MK-2206,HCC1937,0
5-Fluorouracil,Venetoclax,MDA-MB-231,0
AZD7762,SB505124,CaR-1,0
PD173074,Navitoclax,HCC1937,0
Lapatinib,AZD6482,JIMT-1,0
Dabrafenib,Taselisib,COLO-205,1
Linsitinib,AZD6482,HCC2157,0
Navitoclax,Sapitinib,COLO-678,0
Taselisib,AZD7762,MFM-223,0
PD173074,RO-3306,T47D,0
Gemcitabine,Linsitinib,HCC2157,0
Lapatinib,Gemcitabine,DU-4475,0
Cisplatin,5-Fluorouracil,PANC-08-13,0
Paclitaxel,Gemcitabine,DAN-G,0
Lapatinib,Sapitinib,MDA-MB-415,0
AZD7762,AZD6482,T47D,0
Pictilisib,Navitoclax,MDA-MB-436,0
Navitoclax,Paclitaxel,PSN1,0
Bortezomib,Entinostat,HCC1954,0
Trametinib,Dabrafenib,CL-11,0
Afatinib,Sapitinib,DiFi,0
PD173074,AZD6482,BT-549,0
Cisplatin,Linsitinib,MDA-MB-453,0
Linsitinib,MK-1775,HCC2998,0
Pictilisib,5-Fluorouracil,HCC1937,0
5-Fluorouracil,MK-2206,SW620,0
AZD7762,Paclitaxel,KP-3,0
Cisplatin,Navitoclax,DAN-G,0
Axitinib,RO-3306,MCF7,0
Dabrafenib,Linsitinib,LoVo,0
Docetaxel,Axitinib,HCC1428,0
LGK974,AZD7762,SU8686,0
5-Fluorouracil,Luminespib,MDA-MB-175-VII,0
Bortezomib,Trametinib,CAMA-1,0
Cisplatin,Paclitaxel,MDA-MB-361,0
Vinorelbine,AZD7762,SNU-175,0
OSI-027,Luminespib,ZR-75-30,0
MK-1775,Gemcitabine,HuP-T3,1
5-Fluorouracil,Oxaliplatin,MDST8,0
Navitoclax,MK-1775,MIA-PaCa-2,0
Linsitinib,Dasatinib,CAPAN-1,0
Bortezomib,Afatinib,HCC1428,0
Navitoclax,Linsitinib,CaR-1,0
Irinotecan,LGK974,SU8686,0
SB216763,Trametinib,LS-123,0
5-Fluorouracil,Dactolisib,AsPC-1,0
Afatinib,Navitoclax,SNU-C2B,0
Cisplatin,SB216763,BT-483,0
AZD7762,Alisertib,MCF7,0
5-Fluorouracil,Dactolisib,MZ1-PC,0
Navitoclax,SCH772984,SUIT-2,0
Paclitaxel,AZD7762,HuP-T3,0
MK-2206,SCH772984,DiFi,1
Pictilisib,Bortezomib,T47D,0
Trametinib,BI-2536,JIMT-1,0
Vorinostat,SB216763,JIMT-1,0
5-Fluorouracil,SCH772984,RKO,1
Axitinib,Ribociclib,MDA-MB-361,0
OSI-027,Paclitaxel,HCC70,0
Sapitinib,AZD7762,SW48,0
Bortezomib,Gemcitabine,MDA-MB-330,0
Linsitinib,MK-1775,PL4,0
MK-1775,KU-55933,HCC1500,0
Linsitinib,Axitinib,HCC1937,0
Irinotecan,AZD7762,HuP-T4,0
PD173074,AZD6482,HCC1569,0
Dactolisib,Trametinib,PANC-02-03,0
Navitoclax,Trametinib,SW1116,0
PD173074,Luminespib,HCC1428,0
LGK974,Linsitinib,HuP-T4,0
Axitinib,SB216763,MDA-MB-330,0
Trametinib,Wee1 Inhibitor,T47D,0
Luminespib,RO-3306,HCC1395,0
Cisplatin,KU-55933,UACC-893,0
PD173074,Uprosertib,HCC1500,1
Sapitinib,AZD6482,MDA-MB-415,0
Linsitinib,Axitinib,BT-20,0
Luminespib,BI-2536,MDA-MB-468,0
Linsitinib,Wee1 Inhibitor,BT-549,0
Trametinib,5-Fluorouracil,YAPC,0
Docetaxel,Ribociclib,MRK-nu-1,0
SB505124,Linsitinib,KM12,0
Navitoclax,Axitinib,BT-549,0
Taselisib,GSK269962A,UACC-893,0
OSI-027,JQ1,BT-483,0
Axitinib,Bortezomib,HCC1187,0
Taselisib,Uprosertib,HCC1187,0
MK-2206,Sapitinib,LS-123,0
MK-2206,Navitoclax,HCC38,0
Pictilisib,Wee1 Inhibitor,COLO-824,0
Navitoclax,MK-2206,MDA-MB-157,0
MK-2206,JQ1,COLO-824,0
Luminespib,Alisertib,HCC38,0
Docetaxel,Vorinostat,HCC1954,0
5-Fluorouracil,MK-2206,CAL-120,0
AZD7762,Pictilisib,HCC1599,0
Cisplatin,SB216763,MDA-MB-468,0
AZD7762,Paclitaxel,CAMA-1,0
Paclitaxel,Taselisib,PANC-08-13,0
Taselisib,LGK974,HT-29,0
MK-2206,5-Fluorouracil,SW620,0
Erlotinib,MK-2206,KP-1N,0
Sapitinib,Entinostat,EFM-192A,0
MK-2206,PF-4708671,HCC38,0
Oxaliplatin,Trametinib,GP5d,1
Taselisib,MK-2206,CAL-120,0
OSI-027,Venetoclax,T47D,0
SCH772984,Oxaliplatin,HuP-T4,0
LGK974,SB505124,LoVo,0
MK-1775,MK-2206,HT-29,0
OSI-027,BI-2536,HCC2218,0
MK-1775,Vorinostat,T47D,0
Axitinib,MK-1775,ZR-75-1,0
PD173074,Docetaxel,UACC-893,0
Docetaxel,SCH772984,ZR-75-30,0
Vorinostat,Pictilisib,MDA-MB-175-VII,0
Lapatinib,Sapitinib,HCC38,0
Docetaxel,Paclitaxel,HCC1569,0
Pictilisib,AZD7762,HCC38,0
5-Fluorouracil,Entinostat,BT-549,0
Trametinib,MK-2206,DiFi,0
MK-1775,Ruxolitinib,KP-1N,0
Bortezomib,Linsitinib,EFM-19,0
AZD7762,Sapitinib,GP5d,0
AZD7762,Afatinib,SW948,0
Vorinostat,BI-2536,DU-4475,0
Sapitinib,Dabrafenib,UACC-893,0
Luminespib,AZD7762,HCC1937,0
OSI-027,Gemcitabine,SUIT-2,0
Lapatinib,Nilotinib,MFM-223,0
Gemcitabine,Ribociclib,HCC2157,0
Linsitinib,Navitoclax,MDA-MB-361,0
AZD7762,SCH772984,KP-2,0
MK-1775,RO-3306,MDA-MB-415,0
MK-1775,Taselisib,UACC-812,0
Lapatinib,NU7441,MCF7,0
Pictilisib,5-Fluorouracil,UACC-812,1
Trametinib,Bortezomib,HCC1569,0
Taselisib,AZD6482,HCC1569,0
Sapitinib,5-Fluorouracil,NCI-H716,0
Taselisib,OSI-027,MDA-MB-453,0
Erlotinib,Dactolisib,AsPC-1,0
Sapitinib,MK-2206,HCC202,1
SB216763,5-Fluorouracil,COLO-678,0
Sapitinib,Navitoclax,HCC1395,0
Bortezomib,Cisplatin,MDA-MB-231,0
MK-1775,Venetoclax,HCC1428,0
PD173074,KU-55933,HCC1187,0
AZD7762,Sapitinib,SW837,0
5-Fluorouracil,Tozasertib,CAMA-1,0
5-Fluorouracil,MK-1775,HuP-T4,0
AZD7762,Gemcitabine,HCC1937,1
Linsitinib,5-Fluorouracil,HCT-15,0
Luminespib,Axitinib,BT-474,0
Lapatinib,LGK974,PA-TU-8988T,1
5-Fluorouracil,Trametinib,C2BBe1,0
Cisplatin,OSI-027,CAMA-1,0
Gemcitabine,Wee1 Inhibitor,HCC1599,0
MK-2206,Bortezomib,MDA-MB-436,0
Navitoclax,Oxaliplatin,COLO-678,0
Linsitinib,Ribociclib,EFM-192A,0
Lapatinib,Ruxolitinib,KP-2,0
Sapitinib,NU7441,BT-549,0
Lapatinib,OSI-027,HCC1419,0
Navitoclax,Bortezomib,HCC1187,0
Axitinib,Linsitinib,BT-483,0
Navitoclax,SB216763,OCUB-M,0
Navitoclax,Linsitinib,KP-4,0
Dabrafenib,AZD7762,CL-11,0
MK-1775,Tozasertib,HCC1806,1
MK-2206,Navitoclax,DAN-G,1
OSI-027,BI-2536,MRK-nu-1,0
Lapatinib,Trametinib,CAPAN-1,1
Sapitinib,NU7441,ZR-75-30,1
AZD7762,Tozasertib,MDA-MB-330,0
Axitinib,Trametinib,CAL-148,0
Linsitinib,Sapitinib,CAL-148,0
Lapatinib,NU7441,HCC1500,0
Navitoclax,Taselisib,HCT-116,0
Dabrafenib,Navitoclax,CL-11,0
5-Fluorouracil,KU-55933,HCC1937,0
Luminespib,Venetoclax,CAMA-1,0
MK-1775,ZM447439,MDA-MB-468,0
Cisplatin,BI-2536,HCC1954,0
Luminespib,Lapatinib,ZR-75-30,0
SB216763,SCH772984,C2BBe1,0
MK-1775,Trametinib,PANC-10-05,0
Irinotecan,Gemcitabine,PANC-04-03,0
Oxaliplatin,SB216763,NCI-H508,0
Pictilisib,PF-4708671,MDA-MB-361,0
Luminespib,PF-4708671,HCC1569,0
Vinorelbine,Taselisib,SW1463,0
Vinorelbine,Sapitinib,NCI-H747,0
Linsitinib,MK-2206,HT-29,0
AZD7762,Axitinib,MDA-MB-231,0
Taselisib,Sapitinib,NCI-H747,0
SCH772984,LGK974,HT-29,0
Taselisib,Entinostat,BT-20,0
MK-1775,SCH772984,ZR-75-1,0
OSI-027,Nilotinib,MFM-223,0
Erlotinib,Trametinib,Hs-766T,0
5-Fluorouracil,Ribociclib,HCC1395,0
Docetaxel,Gemcitabine,CAL-85-1,0
Axitinib,Bortezomib,DU-4475,0
MK-2206,Gemcitabine,EFM-192A,0
Bortezomib,Sapitinib,HCC2218,0
Cisplatin,RO-3306,MDA-MB-175-VII,0
MK-1775,Afatinib,BT-474,0
Bortezomib,Axitinib,HCC2157,1
Taselisib,Cisplatin,CFPAC-1,0
Linsitinib,PD173074,HCC1395,0
Oxaliplatin,Sapitinib,SNU-1040,0
MK-2206,Taselisib,HCT-116,0
Luminespib,Alisertib,HDQ-P1,0
AZD7762,Docetaxel,HCC1187,0
Taselisib,Trametinib,MDA-MB-330,0
5-Fluorouracil,Vinorelbine,SNU-C2B,0
MK-2206,Dabrafenib,MDA-MB-468,0
MK-2206,AZD7762,SNU-407,0
Trametinib,GSK269962A,HCC1187,0
Linsitinib,Docetaxel,AU565,0
Trametinib,ZM447439,HCC1419,0
Bortezomib,AZD7762,HCC1806,0
Cisplatin,Ruxolitinib,CAPAN-2,0
SB505124,MK-1775,SW48,0
Pictilisib,Sapitinib,MDA-MB-157,0
Sapitinib,NU7441,HDQ-P1,0
OSI-027,SCH772984,HuP-T4,1
Vorinostat,Pictilisib,ZR-75-1,0
Ruxolitinib,OSI-027,MIA-PaCa-2,0
Cisplatin,Gemcitabine,HCC1954,0
PD173074,SB216763,HDQ-P1,0
MK-2206,RO-3306,EFM-19,0
5-Fluorouracil,Dabrafenib,CAMA-1,0
SB505124,Sapitinib,NCI-H508,0
Irinotecan,Ruxolitinib,AsPC-1,0
5-Fluorouracil,MK-1775,RKO,0
MK-1775,Cisplatin,CAPAN-1,0
LGK974,MK-1775,CaR-1,0
AZD7762,NU7441,MFM-223,0
Bortezomib,Navitoclax,MDA-MB-175-VII,1
Afatinib,SB505124,T84,0
Navitoclax,Gemcitabine,KP-4,0
OSI-027,Dactolisib,PANC-02-03,0
Trametinib,Lapatinib,HCC1143,0
Sapitinib,Vorinostat,DU-4475,0
5-Fluorouracil,Taselisib,HCC2218,0
SCH772984,Navitoclax,SNU-C2B,0
MK-1775,MK-2206,PANC-04-03,0
Taselisib,Luminespib,HCC1143,0
Gemcitabine,JQ1,EVSA-T,0
Pictilisib,Bortezomib,DU-4475,0
PD173074,Ribociclib,HCC70,0
AZD7762,MK-1775,HCC1187,0
Trametinib,Bortezomib,UACC-812,0
Vorinostat,Sapitinib,JIMT-1,0
PD173074,ZM447439,MDA-MB-231,0
MK-2206,Sapitinib,HCC1599,0
Sapitinib,Vinorelbine,COLO-320-HSR,0
SB216763,Afatinib,LS-513,0
Cisplatin,JQ1,EVSA-T,0
AZD7762,5-Fluorouracil,HCC1954,1
5-Fluorouracil,PD173074,MRK-nu-1,0
Sapitinib,Vinorelbine,COLO-205,0
Luminespib,Tozasertib,MDA-MB-415,0
Linsitinib,Sapitinib,KM12,0
Pictilisib,Paclitaxel,HCC1419,0
Linsitinib,Navitoclax,MFM-223,0
5-Fluorouracil,AZD6482,AU565,0
MK-2206,5-Fluorouracil,HCT-15,0
Dactolisib,Irinotecan,SW1990,0
Pictilisib,KU-55933,DU-4475,0
Linsitinib,Oxaliplatin,PL4,0
Docetaxel,Bortezomib,CAL-148,0
Cisplatin,RO-3306,HCC70,0
Luminespib,Lapatinib,CAL-148,0
Cisplatin,MK-2206,MDA-MB-361,0
Linsitinib,SB505124,CCK-81,0
Trametinib,MK-2206,HCC2218,1
Trametinib,Uprosertib,BT-549,0
Linsitinib,Paclitaxel,PANC-08-13,0
Taselisib,AZD7762,BT-474,0
Cisplatin,PF-4708671,HCC2157,0
Luminespib,Gemcitabine,MDA-MB-453,0
OSI-027,Uprosertib,EVSA-T,0
AZD7762,Cisplatin,UACC-812,0
Lapatinib,SB216763,BT-20,0
Taselisib,Sapitinib,SNU-C5,0
Gemcitabine,PD173074,CAL-51,0
Dactolisib,LGK974,HPAC,0
Taselisib,AZD7762,SW1116,1
Vorinostat,Wee1 Inhibitor,HCC1395,0
Erlotinib,OSI-027,PANC-04-03,0
Vorinostat,KU-55933,MRK-nu-1,1
Docetaxel,Paclitaxel,COLO-824,0
Navitoclax,SB216763,AU565,0
Linsitinib,Ribociclib,EFM-19,0
Linsitinib,Afatinib,GP5d,0
OSI-027,Linsitinib,HCC1806,0
PD173074,Uprosertib,HCC2157,0
Lapatinib,AZD7762,HCC1500,0
MK-2206,Ruxolitinib,PSN1,0
Pictilisib,Trametinib,MDA-MB-453,0
Vorinostat,Lapatinib,HCC1395,0
Bortezomib,Alisertib,BT-20,0
Luminespib,Bortezomib,OCUB-M,0
OSI-027,Erlotinib,Hs-766T,0
Cisplatin,KU-55933,HCC1954,0
MK-1775,Nilotinib,HCC1143,0
Gemcitabine,5-Fluorouracil,DAN-G,0
Docetaxel,Pictilisib,CAL-85-1,0
Linsitinib,Afatinib,OCUB-M,0
SB505124,Trametinib,COLO-678,0
LGK974,SCH772984,NCI-H508,0
Bortezomib,PD173074,HCC1187,0
Navitoclax,OSI-027,MDA-MB-361,1
Trametinib,Bortezomib,MDA-MB-468,0
Lapatinib,Dasatinib,HPAC,0
Trametinib,ZM447439,HCC1806,0
Linsitinib,Vorinostat,CAL-51,0
Oxaliplatin,Ruxolitinib,PANC-08-13,0
Linsitinib,SB505124,SNU-1040,0
Luminespib,Pictilisib,HCC1569,0
Bortezomib,Ribociclib,CAL-51,0
AZD7762,Linsitinib,SNU-407,0
AZD7762,Afatinib,HT-115,0
Lapatinib,Entinostat,Hs-578-T,0
Taselisib,5-Fluorouracil,COLO-824,0
Navitoclax,Alisertib,HDQ-P1,1
SCH772984,Navitoclax,MZ1-PC,0
AZD7762,Taselisib,HCC2157,0
5-Fluorouracil,PD173074,HCC2157,1
Cisplatin,Axitinib,HCC38,0
5-Fluorouracil,Alisertib,HCC1806,0
PD173074,OSI-027,MDA-MB-157,0
OSI-027,AZD6482,MDA-MB-330,0
MK-1775,Sapitinib,OCUB-M,0
Sapitinib,PD173074,HCC1428,0
5-Fluorouracil,Navitoclax,GP5d,0
OSI-027,Cisplatin,PANC-02-03,0
Docetaxel,Tozasertib,MDA-MB-468,0
Gemcitabine,Bortezomib,HCC70,0
5-Fluorouracil,Docetaxel,BT-474,0
Linsitinib,Navitoclax,HCC1954,0
Luminespib,Linsitinib,MDA-MB-453,0
AZD7762,Linsitinib,LoVo,0
Trametinib,Irinotecan,HuP-T3,0
Pictilisib,PF-4708671,HCC70,0
Dabrafenib,Afatinib,SW48,0
AZD7762,KU-55933,HCC1428,0
Taselisib,SB505124,COLO-678,0
AZD7762,Axitinib,MRK-nu-1,0
LGK974,AZD7762,DiFi,0
LGK974,Linsitinib,RCM-1,0
AZD7762,Nilotinib,ZR-75-1,0
PD173074,Navitoclax,BT-20,0
Docetaxel,Lapatinib,BT-549,0
MK-2206,Alisertib,MDA-MB-415,0
Taselisib,Dasatinib,Hs-766T,0
SCH772984,AZD7762,SW1417,0
Axitinib,Wee1 Inhibitor,EVSA-T,0
Axitinib,NU7441,HCC1954,0
MK-1775,AZD7762,MDA-MB-330,0
Gemcitabine,MK-1775,MDA-MB-453,0
Taselisib,Axitinib,JIMT-1,1
Linsitinib,KU-55933,HCC1419,0
Gemcitabine,Sapitinib,EVSA-T,0
Navitoclax,SB216763,LS-180,0
Lapatinib,Trametinib,MCF7,0
Cisplatin,Taselisib,PSN1,0
SCH772984,Taselisib,MZ1-PC,0
Vinorelbine,LGK974,LS-123,0
Navitoclax,Lapatinib,BT-20,1
Vorinostat,ZM447439,JIMT-1,0
Vorinostat,Afatinib,ZR-75-30,0
Trametinib,Wee1 Inhibitor,Hs-578-T,0
Irinotecan,MK-2206,KP-1N,0
5-Fluorouracil,Uprosertib,HCC1500,0
Navitoclax,Trametinib,SNU-81,1
Lapatinib,Entinostat,MRK-nu-1,0
Navitoclax,Taselisib,BT-474,1
5-Fluorouracil,MK-2206,AU565,0
Navitoclax,NU7441,HCC1599,1
Dactolisib,Navitoclax,PANC-03-27,0
5-Fluorouracil,Vorinostat,BT-483,0
Gemcitabine,AZD7762,HuP-T4,1
MK-2206,Axitinib,HCC202,0
Docetaxel,Afatinib,BT-549,0
Vorinostat,AZD7762,HCC1806,0
MK-2206,Uprosertib,JIMT-1,0
Sapitinib,Docetaxel,OCUB-M,0
Lapatinib,Nilotinib,HCC1187,0
PD173074,AZD7762,HCC1599,0
MK-2206,Nilotinib,T47D,0
Taselisib,Trametinib,HCT-15,1
Navitoclax,Dactolisib,HPAC,0
Docetaxel,PF-4708671,MDA-MB-361,0
Trametinib,AZD6482,HCC1187,0
SCH772984,MK-2206,SU8686,0
MK-1775,Nilotinib,MCF7,0
5-Fluorouracil,Cisplatin,BxPC-3,0
Linsitinib,Cisplatin,COLO-824,0
Paclitaxel,Erlotinib,MIA-PaCa-2,0
Vorinostat,NU7441,CAMA-1,0
OSI-027,Erlotinib,PANC-03-27,0
Lapatinib,SCH772984,MIA-PaCa-2,0
Taselisib,Vorinostat,MDA-MB-157,0
Pictilisib,SB216763,CAL-51,0
Sapitinib,BI-2536,EVSA-T,0
MK-2206,Paclitaxel,PANC-08-13,0
Taselisib,MK-2206,HCC202,0
MK-1775,Linsitinib,T47D,0
Luminespib,5-Fluorouracil,MDA-MB-468,0
Lapatinib,OSI-027,HCC1395,0
Docetaxel,NU7441,CAL-148,0
MK-2206,Afatinib,BT-549,0
AZD7762,Oxaliplatin,PANC-10-05,0
MK-2206,SB216763,Hs-578-T,1
MK-1775,Trametinib,HT-115,0
AZD7762,PF-4708671,JIMT-1,0
Pictilisib,BI-2536,ZR-75-1,0
Lapatinib,MK-1775,CAL-120,0
Sapitinib,5-Fluorouracil,C2BBe1,0
PD173074,Uprosertib,CAMA-1,0
OSI-027,JQ1,CAL-120,0
OSI-027,MK-2206,MCF7,0
Luminespib,KU-55933,MDA-MB-468,0
Lapatinib,SCH772984,MDA-MB-157,0
Linsitinib,Ribociclib,HCC1599,0
OSI-027,Lapatinib,MRK-nu-1,1
Bortezomib,MK-1775,UACC-812,0
Docetaxel,Navitoclax,MDA-MB-175-VII,0
Docetaxel,SB216763,MDA-MB-231,0
SB216763,Trametinib,NCI-H508,0
Linsitinib,Gemcitabine,PA-TU-8988T,0
Axitinib,NU7441,Hs-578-T,0
PD173074,Venetoclax,HCC2157,0
Lapatinib,Pictilisib,DU-4475,0
MK-2206,Linsitinib,MDA-MB-468,0
Vorinostat,JQ1,HCC1937,0
SB216763,SB505124,LS-513,0
Linsitinib,SCH772984,SW48,0
MK-2206,Wee1 Inhibitor,HDQ-P1,0
Bortezomib,5-Fluorouracil,MFM-223,0
Erlotinib,MK-2206,MZ1-PC,0
SB505124,Trametinib,SNU-175,0
LGK974,Oxaliplatin,GP5d,0
Docetaxel,Entinostat,ZR-75-1,0
MK-1775,Ribociclib,CAL-85-1,0
Linsitinib,Wee1 Inhibitor,BT-483,0
Trametinib,MK-2206,LoVo,0
SCH772984,Sapitinib,RCM-1,0
Oxaliplatin,Navitoclax,CAPAN-1,1
OSI-027,PD173074,HCC70,0
Bortezomib,Entinostat,HCC1937,1
5-Fluorouracil,Dasatinib,MIA-PaCa-2,0
MK-1775,Oxaliplatin,SNU-C1,0
MK-2206,Erlotinib,PANC-10-05,1
PD173074,Afatinib,HCC1954,0
Oxaliplatin,AZD7762,MZ1-PC,0
Vorinostat,SCH772984,COLO-824,0
Luminespib,PD173074,MDA-MB-415,0
AZD7762,Lapatinib,MDA-MB-468,0
Dasatinib,Ruxolitinib,HuP-T3,0
Sapitinib,PD173074,BT-549,0
Sapitinib,Trametinib,EVSA-T,0
SCH772984,Trametinib,SW48,0
PD173074,BI-2536,CAL-120,0
Pictilisib,Venetoclax,JIMT-1,0
LGK974,5-Fluorouracil,RKO,0
Dabrafenib,MK-2206,SW948,0
Axitinib,Venetoclax,OCUB-M,0
MK-2206,Lapatinib,HCC70,0
Bortezomib,Vorinostat,BT-483,0
OSI-027,Venetoclax,CAL-120,0
Linsitinib,Trametinib,SW1463,0
Cisplatin,Luminespib,CAL-120,0
Trametinib,MK-2206,MDA-MB-453,0
Luminespib,Venetoclax,EVSA-T,0
Vorinostat,5-Fluorouracil,HCC1806,0
Navitoclax,SB216763,LS-123,0
SCH772984,MK-2206,PA-TU-8988T,1
Taselisib,Afatinib,EVSA-T,0
5-Fluorouracil,Navitoclax,SW1116,0
Lapatinib,LGK974,YAPC,0
MK-2206,Nilotinib,DU-4475,0
Cisplatin,Taselisib,PANC-04-03,0
Lapatinib,AZD7762,ZR-75-1,0
Dasatinib,Oxaliplatin,Hs-766T,0
MK-2206,Paclitaxel,MDA-MB-330,0
Taselisib,5-Fluorouracil,CaR-1,0
Cisplatin,Gemcitabine,PL4,0
SB505124,Dabrafenib,SW48,0
SB505124,Linsitinib,LS-123,0
Dactolisib,SCH772984,PANC-03-27,1
Trametinib,Afatinib,ZR-75-30,0
Cisplatin,MK-1775,HuP-T4,0
Oxaliplatin,AZD7762,PANC-04-03,0
Oxaliplatin,Sapitinib,COLO-205,0
SB216763,Sapitinib,NCI-H747,0
MK-1775,5-Fluorouracil,SNU-C5,0
Bortezomib,Axitinib,CAL-148,0
SCH772984,Navitoclax,AsPC-1,1
Trametinib,PD173074,T47D,0
MK-2206,NU7441,HDQ-P1,0
Navitoclax,Docetaxel,MDA-MB-157,1
Navitoclax,Erlotinib,BxPC-3,0
Gemcitabine,Pictilisib,HDQ-P1,0
Taselisib,Afatinib,T84,0
OSI-027,Bortezomib,MDA-MB-453,0
Trametinib,MK-2206,NCI-H747,0
5-Fluorouracil,Vorinostat,AU565,0
MK-2206,Dabrafenib,HCC1419,0
5-Fluorouracil,MK-2206,BT-483,0
OSI-027,Entinostat,AU565,0
Ruxolitinib,5-Fluorouracil,KP-4,0
Vorinostat,BI-2536,HCC2218,0
Linsitinib,Afatinib,NCI-H716,0
Luminespib,Tozasertib,BT-474,0
Pictilisib,Vorinostat,COLO-824,0
Erlotinib,SCH772984,PANC-10-05,0
Linsitinib,MK-1775,KM12,0
Lapatinib,Pictilisib,CAMA-1,0
Pictilisib,Paclitaxel,CAL-148,0
5-Fluorouracil,Cisplatin,CAPAN-1,0
Luminespib,Tozasertib,HCC70,0
Docetaxel,Wee1 Inhibitor,CAL-148,0
Taselisib,Tozasertib,MFM-223,0
Dactolisib,Erlotinib,KP-4,0
Navitoclax,Afatinib,HCC2998,0
Vinorelbine,Sapitinib,HT-115,0
Linsitinib,Trametinib,LS-123,0
MK-2206,Cisplatin,YAPC,0
AZD7762,Linsitinib,PA-TU-8988T,0
MK-2206,Lapatinib,PANC-10-05,0
Taselisib,SCH772984,HT55,0
Erlotinib,5-Fluorouracil,PANC-08-13,0
Pictilisib,Lapatinib,OCUB-M,1
Sapitinib,Vorinostat,MDA-MB-468,0
Erlotinib,OSI-027,KP-1N,0
Vorinostat,AZD6482,Hs-578-T,1
Sapitinib,AZD6482,COLO-824,0
SCH772984,Afatinib,DiFi,0
Navitoclax,Vorinostat,BT-549,0
Docetaxel,Tozasertib,HCC70,0
Taselisib,Bortezomib,HCC1806,0
Linsitinib,Bortezomib,AU565,0
SB216763,Vinorelbine,RCM-1,0
Navitoclax,Sapitinib,SNU-1040,0
MK-2206,LGK974,RKO,0
Paclitaxel,OSI-027,KP-3,0
MK-1775,Cisplatin,MDA-MB-157,0
Navitoclax,Cisplatin,HCC2218,0
Taselisib,Bortezomib,HCC70,0
Irinotecan,Lapatinib,MZ1-PC,0
Lapatinib,Bortezomib,HCC1143,0
Sapitinib,RO-3306,MDA-MB-453,0
Dabrafenib,Vinorelbine,SK-CO-1,0
Axitinib,Uprosertib,CAMA-1,0
Navitoclax,KU-55933,MDA-MB-175-VII,0
AZD7762,Linsitinib,HCC1937,0
Taselisib,MK-2206,HCC1419,0
Navitoclax,MK-1775,SW1463,0
Lapatinib,MK-2206,PANC-02-03,1
Paclitaxel,Linsitinib,SUIT-2,1
Taselisib,OSI-027,MDA-MB-468,0
Gemcitabine,MK-1775,PL4,0
MK-1775,Afatinib,MRK-nu-1,0
MK-1775,Navitoclax,C2BBe1,0
Docetaxel,Vorinostat,AU565,0
OSI-027,Paclitaxel,PANC-10-05,0
Navitoclax,5-Fluorouracil,CaR-1,0
Pictilisib,Alisertib,MDA-MB-436,0
AZD7762,Navitoclax,SW1417,0
Afatinib,SB216763,T84,0
Trametinib,MK-1775,PANC-08-13,0
Taselisib,Trametinib,KM12,0
Linsitinib,5-Fluorouracil,MDA-MB-453,0
Luminespib,BI-2536,HCC2157,0
LGK974,Erlotinib,MIA-PaCa-2,0
Lapatinib,MK-1775,PA-TU-8902,0
SCH772984,MK-1775,KP-4,0
Gemcitabine,KU-55933,CAL-51,0
Bortezomib,PF-4708671,EVSA-T,0
5-Fluorouracil,Paclitaxel,UACC-893,0
Erlotinib,SCH772984,YAPC,1
AZD7762,BI-2536,HCC1187,0
Taselisib,MK-2206,COLO-824,0
Sapitinib,Taselisib,SW1116,0
PD173074,Tozasertib,HCC70,0
MK-1775,Taselisib,SW837,0
Pictilisib,Afatinib,HCC1599,0
Bortezomib,Pictilisib,HCC1937,0
MK-2206,Luminespib,CAL-120,0
Vinorelbine,MK-1775,NCI-H747,0
LGK974,MK-2206,KM12,0
Navitoclax,Linsitinib,CFPAC-1,0
Cisplatin,AZD7762,HCC1599,0
Axitinib,Trametinib,HCC1937,0
Docetaxel,Nilotinib,BT-483,0
OSI-027,Vorinostat,HCC1806,0
Erlotinib,AZD7762,SUIT-2,0
Linsitinib,Nilotinib,CAL-148,0
5-Fluorouracil,PD173074,UACC-893,1
Bortezomib,Navitoclax,EVSA-T,0
Cisplatin,Taselisib,PANC-08-13,0
Lapatinib,Gemcitabine,AsPC-1,0
SB216763,AZD7762,SNU-1040,0
Bortezomib,Pictilisib,BT-549,0
Dasatinib,Lapatinib,PANC-03-27,0
MK-1775,Taselisib,HCT-15,0
MK-2206,Sapitinib,NCI-H508,0
Vorinostat,Sapitinib,COLO-824,0
Trametinib,AZD7762,RCM-1,0
AZD7762,Bortezomib,OCUB-M,0
Vinorelbine,Oxaliplatin,LS-513,0
Erlotinib,Lapatinib,HPAC,0
MK-2206,PF-4708671,MDA-MB-468,0
Vorinostat,MK-2206,HCC1419,0
5-Fluorouracil,Sapitinib,COLO-320-HSR,0
Taselisib,Irinotecan,PANC-04-03,0
Bortezomib,Gemcitabine,HCC1187,0
Dasatinib,Paclitaxel,PA-TU-8988T,0
AZD7762,Tozasertib,MDA-MB-361,0
OSI-027,Gemcitabine,MDA-MB-361,0
MK-1775,Lapatinib,BT-483,0
Vorinostat,GSK269962A,HCC1395,0
Axitinib,MK-1775,HDQ-P1,0
Vinorelbine,LGK974,SK-CO-1,0
Pictilisib,BI-2536,EFM-19,0
MK-1775,Entinostat,HCC1143,0
